,Date,Open,High,Low,Close,Adj Close,Volume,User,Tweet,Current Ratio ,Long-term Debt / Capital ,Debt/Equity Ratio ,Gross Margin ,Operating Margin ,EBIT Margin ,Pre-Tax Proﬁt Margin ,Net Profit Margin ,Asset Turnover ,Inventory Turnover Ratio ,Receiveable Turnover ,Days Sales In Receivables ,ROE - Return On Equity ,Return On Tangible Equity ,ROA - Return On Assets ,ROI - Return On Investment ,Book Value Per Share ,Operating Cash Flow Per Share ,Free Cash Flow Per Share ,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,Earnings Yield,FCF Yield,Buyback Yield / Dilution,Total Shareholder Return,Market Capitalization
3212,30/06/21,679.77,692.81,678.14,679.7,679.7,18924900,WholeMarsBlog,"As we enter the last day of Q2, shoutout to everyone on the Tesla team working hard to deliver cars.

Without Tesla growing like crazy, nobody would be as serious about EVs. What you’re doing right now is the magic that pushes this transition forward.

Thank you $TSLA @elonmusk",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3213,30/06/21,679.77,692.81,678.14,679.7,679.7,18924900,SawyerMerritt,"So I was told Tesla ""toned down"" both the Long Range and the Plaid Model S. Be on the lookout for a potential software upgrade that improves both models in the range/performance departments in the coming months. $TSLA 🚀",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3214,30/06/21,679.77,692.81,678.14,679.7,679.7,18924900,BodhisatvaTesla,"Thank you for delivering the car Tesla. This car is Amazing! Totally new style, design and functions. Aggressive, Sexy &amp; Fast AF. 2Q $TSLA #Tesla #TeslaModelS #Insane https://t.co/8292c1Errf",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3215,30/06/21,679.77,692.81,678.14,679.7,679.7,18924900,Csquared_CC,"Analysts that downgrade $TSLA due to competition from other EV makers  clearly have not done a long distance trip in a non-Tesla EV.  As a former Chevy Volt owner, in my experience, there is no equivalent to the Tesla Supercharger network for ease of long distance EV travel.",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3216,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,WholeMarsBlog,expect tesla delivery numbers before the opening bell tomorrow $TSLA ⁦@elonmusk⁩ https://t.co/WKRLVjuMUL,1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3217,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,SawyerMerritt,"Morgan Stanley in new $TSLA research note:

""We think Tesla India is going to start getting serious investor attention in the coming months/quarters as the company seeks to greatly expand its international non-China manufacturing &amp; commercial footprint.""

A few key thoughts: 1/3 https://t.co/E5o0UcaWjL",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3218,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,Teslaconomics,"Who’s ready for all time highs for Tesla during the second half of 2021? 🔥 

Patient investors will be rewarded. 🎁 

It’s our turn! 🌟 

Holla if you feel me. 🖐 

$TSLA #Tesla",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3219,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,melaniemadri,"Yesterday, I spoke to someone who told me how their partner recently sold their Porsche in exchange for a @Tesla Model 3. 

They currently have an X, as well as their new 3. 

Not only that, but they’re waiting for their Roadster. 

@elonmusk Tesla is killing it. $TSLA ⚡️",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3220,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,GerberKawasaki,OPEC squeezing the American ICE drivers with absurdly high gas prices. Why would you pay this tariff supporting the WOAT countries. Time to go EV. Buy a tesla and say goodbye to gas stations with $110 a tank cost. $tsla #ClimateCrisis #FourthofJuly,1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3221,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,p_ferragu,"And most importantly, Tesla, we should remember that you are about 18 years ahead of anybody in the art of doing cool electric cars! $TSLA https://t.co/MHCQevhNw6",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3222,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,TeslaNY,"Porsche NA CEO on global Taycan EV recall: “It’s a software fix so we are inviting all the customers to come to the Porsche center, it will take around 90 minutes, an update of the software &amp; then you’re good to go!” 🤔 $TSLA #Tesla #EV @elonmusk https://t.co/BlhHaqvC1k",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3223,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,squawksquare,"BREAKING: TESLA SOON TO ENTER INDIAN MARKET, INDIA MINISTER GADKARI SAYS $tsla",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3224,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,GerberKawasaki,Hoping for a big record number for tesla deliveries. They were working like crazy there for the last few weeks. How many model S plaids did they get to happy new owners… car demand is off the charts. $TSLA,1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3225,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,TeslaHistorian,"Let's see how badly VW ID.3 beat Tesla Model 3 in Norway in the first half of 2021. With strong growth in Q2 and June, I expect ID.3 to... oh... but... Norway...🤔
#ButNorway $TSLA $TSLAQ $VW https://t.co/mBfHvG4Qi8",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3226,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,bevedoni,"Other Tesla Owners wave and smile at you, when you drive a Tesla. 
It makes your whole day.

This is unique. 

If you don't believe me, go buy a Tesla. 
$TSLA",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3227,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,SteveHamel16,"BREAKING™:

After great growth over the last 3 months it looks like DEMAND and FALLEN off a CLIFF in Norway!

Not a single car sold in Q3!

@Tesla is doomed!

#DemandCliff©
$TSLA https://t.co/hKy5D4mttw",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3228,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,AlternateJones,"Tesla will deliver ~600,000 vehicles in the next 6 months.

That’s ~100,000 more vehicles than they delivered in the whole of last year. 

$TSLA",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3229,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,WholeMarsBlog,"Aaaaaaannd…. that’s a wrap on Q2! 

congrats Tesla team. Welcome to Q3. We’re already sold out for the quarter… $TSLA @elonmusk",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3230,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,bevedoni,"if you buy a Tesla, you get:

- Great, Unique, Lovely Community
- Fun time on twitter
- Sleepless nights
- Events with 2 weeks delay
- Some new friends
- Probably new soulmate
- Empty Bank Account 'coz you buy a lot $TSLA afterwards. 

aaaaand the car. ❤️",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3231,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,StockMKTNewz,"If you had invested $10,000 into Tesla's $TSLA IPO on June 29th 2010 and held to today you'd currently have $2,000,000",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3232,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,Travisdleslie,"📈Tesla Growth

2020 Q2 Deliveries 
90,650 

2021 Q2 Delivery Estimates
190,000 ~ 109% YOY increase
195,000 ~ 115% YOY increase 
200,000 ~ 120% YOY increase 
205,000 ~ 126% YOY increase 

Doesn’t matter which way you cut it, amazing YOY growth increase. $TSLA #TSLA @WholeMarsBlog https://t.co/0jG1cGvW0A",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3233,07/01/21,683.92,687.99,672.8,677.92,677.92,18634500,WholeMarsBlog,"Let’s go Tesla team 👏 

Almost to Q3 now. Thank you for all that you do ❤️ $TSLA @elonmusk",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3234,07/02/21,678.98,700,673.26,678.9,678.9,27054500,passthebeano,"BREAKING: Fate Loves Irony

""A brand-new Tesla Model S Plaid that burst into flames in Pennsylvania on Tuesday was owned by a top executive at one of Tesla’s biggest investors, with a stake worth more than $1 billion, The Post has learned.""

$TSLA $TSLAQ

https://t.co/7nemPhyzuR",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3235,07/02/21,678.98,700,673.26,678.9,678.9,27054500,WholeMarsBlog,"Tesla Deliveries

2017 — 101,312 
2018 — 245,240
2019 — 367,500
2021 (first half) — 386,050

$TSLA @elonmusk",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3236,07/02/21,678.98,700,673.26,678.9,678.9,27054500,heydave7,"Tesla overcame major supply chain challenges to deliver a record 201,250 vehicles in Q2.  Congrats Tesla team!  I share my thoughts in this video.

$TSLA @elonmusk

https://t.co/AcPU6F7pTB",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3237,07/02/21,678.98,700,673.26,678.9,678.9,27054500,WholeMarsBlog,Tesla shares soar $1 as market rewards Tesla for doubling deliveries over the year ago quarter $TSLA https://t.co/ysQ5kVtgMt,1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3238,07/02/21,678.98,700,673.26,678.9,678.9,27054500,WholeMarsBlog,"Ford reported a 27% drop in sales for June compared to June 2020. More than 1 in 4 sales vanished. Ford blamed it on the chip shortage. 

Meanwhile, Tesla went from 90,000 units delivered in the year ago quarter to delivering over 200,000 in Q2 2021. @elonmusk $tsla $f",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3239,07/02/21,678.98,700,673.26,678.9,678.9,27054500,melaniemadri,"Just rode in a Plaid launch for the first time… and HOLY SHIT!! 

This thing is mad! Am I riding in a car or on a Falcon 9? 😆🚀 

Should call it Tesla astronaut training🤣 $TSLA 

Plaid FTW! INSANE 🔥 @elonmusk https://t.co/fiL2VVBKZk",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3240,07/02/21,678.98,700,673.26,678.9,678.9,27054500,Gfilche,been a month since I’ve driven my Tesla and am having serious withdrawals $TSLA,1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3241,07/02/21,678.98,700,673.26,678.9,678.9,27054500,GailAlfarATX,"This is Friday morning, right now at Tesla  GigaTexas. These seven pictures do not convey the sound, the heat, the feeling of a frenetic but still organized and exceptionally busy mega project. 
TSLA Q2 @tesla @elonmusk 
📷@JoeTegtmeyer https://t.co/hQbAMnDSj8",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3242,07/02/21,678.98,700,673.26,678.9,678.9,27054500,AlternateJones,"It took me:

2370 days to reach $1M, 
     70 days to hit $2M,
     99 days to $3M, 
     40 days to $4M,
     49 days to $5M,
     91 days to $6M &amp;
     39 days to $7M

I’ll post my next update when I hit $8M

Congrats to all long-term $TSLA shareholders!🥂

🙏🏻@elonmusk @Tesla",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3243,07/02/21,678.98,700,673.26,678.9,678.9,27054500,HeroDividend,"10 stocks for the next 10 years🔆

AMD $AMD
Square $SQ
Tesla $TSLA
Carrier $CARR
Fortinet $FTNT
Shopify $SHOP
Cloudflare $NET
Microsoft $MSFT
Home Depot $HD
Waste Management $WM",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3244,07/02/21,678.98,700,673.26,678.9,678.9,27054500,GerberKawasaki,Was hoping for some good tesla numbers for the launch. Thanks @elonmusk ! $tsla $gk,1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3245,07/02/21,678.98,700,673.26,678.9,678.9,27054500,WholeMarsBlog,"As Tesla reported record deliveries, President Biden was spotted jerking off Ford and GM in the oval office, ignoring America’s largest EV maker as political nonsense continued to be more important than losing the future to China 🇨🇳. $TSLA $GM $F",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3246,07/02/21,678.98,700,673.26,678.9,678.9,27054500,GerberKawasaki,Tesla has started a whole new refresh super cycle with the model S. So many OG S drivers now wanting to upgrade. Many have had the cars a long time as they last. But the new Plaid has taken the S into outer space. Demand will be huge. $tsla,1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3247,07/02/21,678.98,700,673.26,678.9,678.9,27054500,GerberKawasaki,Tesla production run rate is now over 800k cars annually and growing. With two giga factories on the way. Production can double again in two years. Amazing growth from the tesla team. $tsla #GK,1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3248,07/02/21,678.98,700,673.26,678.9,678.9,27054500,GerberKawasaki,Tesla reports another record with vehicle production - 206k produced and over 200k delivered! Great news! Model S/X deliveries have resumed and scaling. $TSLA #GK https://t.co/2a1Y1gvXZP,1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3249,07/02/21,678.98,700,673.26,678.9,678.9,27054500,28delayslater,Elon’s 500k delivery goal for 2020 years ago was mocked as being impossible and so far in 2021 Tesla already delivered over 385k cars. In summary. Busted growth story. $TSLA,1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3250,07/02/21,678.98,700,673.26,678.9,678.9,27054500,WholeMarsBlog,"Tesla’s first time breaking 100k was Q4 2019 

Now in Q2 2021 they’ve broken 200k in a single quarter 

How long before they break 300k? $TSLA",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3251,07/02/21,678.98,700,673.26,678.9,678.9,27054500,WholeMarsBlog,Tesla’s sales have once again more than doubled year over year which is bad because… um… because… it should have quadrupled $TSLA,1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3252,07/02/21,678.98,700,673.26,678.9,678.9,27054500,Gfilche,"Tesla Q2 deliveries surpass 200,000 cars!!! Epic! Congrats @elonmusk $TSLA 

https://t.co/jyDjZh7hr8",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3253,07/02/21,678.98,700,673.26,678.9,678.9,27054500,ElectrekCo,"Tesla (TSLA) announces record deliveries in Q2 2021: 201,000 electric cars https://t.co/8gkl2FrFrB by @fredericlambert",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3254,07/02/21,678.98,700,673.26,678.9,678.9,27054500,TeslaPodcast,"Tesla announces deliveries of 201,250 — a new quarterly record, beating consensus expectations and up 121% year over year! $TSLA

Details here 👇
LINK https://t.co/6xqeTXbfWW",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3255,07/02/21,678.98,700,673.26,678.9,678.9,27054500,Lebeaucarnews,"Tesla delivers 201,250 vehicles in Q2...in line with the consensus estimate.  199,360 were Models 3 &amp; Y....1,890 were Models S &amp; X.  $TSLA",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3256,07/02/21,678.98,700,673.26,678.9,678.9,27054500,WholeMarsBlog,"Tesla has delivered over 200,000 vehicles in a single quarter for the first time. 

The EV revolution is in full swing. $TSLA",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3257,07/02/21,678.98,700,673.26,678.9,678.9,27054500,AlternateJones,"$TSLA 2021 Q2🔥

Production: 206,421 (115% YoY growth)

Deliveries: 201,250 (121% YoY growth)

Congrats @Tesla &amp; @elonmusk 👏🏻🙌🏻 https://t.co/3wPFnExdoZ",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
3258,07/02/21,678.98,700,673.26,678.9,678.9,27054500,Teslaconomics,"Congratulations @elonmusk, @tesla, and long term Tesla investors on a record Q2 2021! 👏⚡️👏

S/X production: 2,340
S/X deliveries: 1,890
3/Y production: 204,081
3/Y deliveries: 199,360

Total production: 206,421
Total deliveries: 201,250

$TSLA longs have come a long way! https://t.co/Dj1XP4S5LO",1.5083,0.2348,0.3666,24.1178,10.9717,10.9717,10.8129,9.5501,0.2168,1.9172,5.6167,16.0236,4.5935,4.6822,2.1361,3.5147,26.062,1.9162,0.5428,"6,47,948",300.22,15.64,26.4,0.17%,0.09%,-4.63%,-4.63%,"6,54,776"
